a_state_code,a_state_name,b_state_code,b_state_name,b_county_fips,b_county_name,inflow,outflow,net_migration
6,California,40,Oklahoma,133,Seminole County,12,81,-69
6,California,40,Oklahoma,135,Sequoyah County,62,13,49
6,California,40,Oklahoma,137,Stephens County,110,89,21
6,California,40,Oklahoma,139,Texas County,0,4,-4
6,California,40,Oklahoma,141,Tillman County,0,25,-25
6,California,40,Oklahoma,143,Tulsa County,807,1639,-832
6,California,40,Oklahoma,145,Wagoner County,29,123,-94
6,California,40,Oklahoma,147,Washington County,52,151,-99
6,California,40,Oklahoma,149,Washita County,0,8,-8
6,California,40,Oklahoma,151,Woods County,0,10,-10
6,California,40,Oklahoma,153,Woodward County,39,28,11
6,California,41,Oregon,1,Baker County,2,43,-41
6,California,41,Oregon,3,Benton County,680,1116,-436
6,California,41,Oregon,5,Clackamas County,1105,2369,-1264
6,California,41,Oregon,7,Clatsop County,386,327,59
6,California,41,Oregon,9,Columbia County,12,308,-296
6,California,41,Oregon,11,Coos County,432,526,-94
6,California,41,Oregon,13,Crook County,88,173,-85
6,California,41,Oregon,15,Curry County,230,483,-253
6,California,41,Oregon,17,Deschutes County,1163,2408,-1245
6,California,41,Oregon,19,Douglas County,327,1472,-1145
6,California,41,Oregon,21,Gilliam County,0,1,-1
6,California,41,Oregon,23,Grant County,52,17,35
6,California,41,Oregon,25,Harney County,0,28,-28
6,California,41,Oregon,27,Hood River County,8,281,-273
6,California,41,Oregon,29,Jackson County,1679,2838,-1159
6,California,41,Oregon,31,Jefferson County,9,111,-102
6,California,41,Oregon,33,Josephine County,427,1668,-1241
6,California,41,Oregon,35,Klamath County,691,1071,-380
6,California,41,Oregon,37,Lake County,207,115,92
6,California,41,Oregon,39,Lane County,1809,4971,-3162
6,California,41,Oregon,41,Lincoln County,266,423,-157
6,California,41,Oregon,43,Linn County,364,903,-539
6,California,41,Oregon,45,Malheur County,238,135,103
6,California,41,Oregon,47,Marion County,1079,1601,-522
6,California,41,Oregon,51,Multnomah County,4533,8293,-3760
6,California,41,Oregon,53,Polk County,155,568,-413
6,California,41,Oregon,55,Sherman County,0,7,-7
6,California,41,Oregon,57,Tillamook County,49,70,-21
6,California,41,Oregon,59,Umatilla County,186,255,-69
6,California,41,Oregon,61,Union County,86,102,-16
6,California,41,Oregon,63,Wallowa County,0,47,-47
6,California,41,Oregon,65,Wasco County,153,109,44
6,California,41,Oregon,67,Washington County,3214,4934,-1720
6,California,41,Oregon,69,Wheeler County,0,8,-8
6,California,41,Oregon,71,Yamhill County,392,819,-427
6,California,42,Pennsylvania,1,Adams County,40,77,-37
6,California,42,Pennsylvania,3,Allegheny County,2818,1497,1321
6,California,42,Pennsylvania,5,Armstrong County,7,10,-3
6,California,42,Pennsylvania,7,Beaver County,7,138,-131
6,California,42,Pennsylvania,9,Bedford County,0,2,-2
6,California,42,Pennsylvania,11,Berks County,262,234,28
6,California,42,Pennsylvania,13,Blair County,11,44,-33
6,California,42,Pennsylvania,15,Bradford County,45,0,45
6,California,42,Pennsylvania,17,Bucks County,815,240,575
6,California,42,Pennsylvania,19,Butler County,195,5,190
6,California,42,Pennsylvania,21,Cambria County,41,94,-53
6,California,42,Pennsylvania,25,Carbon County,0,38,-38
6,California,42,Pennsylvania,27,Centre County,655,331,324
6,California,42,Pennsylvania,29,Chester County,557,487,70
6,California,42,Pennsylvania,31,Clarion County,0,3,-3
6,California,42,Pennsylvania,33,Clearfield County,45,49,-4
6,California,42,Pennsylvania,35,Clinton County,0,9,-9
6,California,42,Pennsylvania,37,Columbia County,0,3,-3
6,California,42,Pennsylvania,39,Crawford County,54,82,-28
6,California,42,Pennsylvania,41,Cumberland County,176,581,-405
6,California,42,Pennsylvania,43,Dauphin County,463,192,271
6,California,42,Pennsylvania,45,Delaware County,517,511,6
6,California,42,Pennsylvania,47,Elk County,31,0,31
6,California,42,Pennsylvania,49,Erie County,75,151,-76
6,California,42,Pennsylvania,51,Fayette County,29,55,-26
6,California,42,Pennsylvania,53,Forest County,0,6,-6
6,California,42,Pennsylvania,55,Franklin County,26,28,-2
6,California,42,Pennsylvania,59,Greene County,0,5,-5
6,California,42,Pennsylvania,61,Huntingdon County,0,17,-17
6,California,42,Pennsylvania,63,Indiana County,33,72,-39
6,California,42,Pennsylvania,65,Jefferson County,0,3,-3
6,California,42,Pennsylvania,67,Juniata County,0,5,-5
6,California,42,Pennsylvania,69,Lackawanna County,45,180,-135
6,California,42,Pennsylvania,71,Lancaster County,296,356,-60
6,California,42,Pennsylvania,73,Lawrence County,7,18,-11
6,California,42,Pennsylvania,75,Lebanon County,14,59,-45
6,California,42,Pennsylvania,77,Lehigh County,317,215,102
6,California,42,Pennsylvania,79,Luzerne County,107,201,-94
6,California,42,Pennsylvania,81,Lycoming County,101,15,86
6,California,42,Pennsylvania,83,McKean County,19,34,-15
6,California,42,Pennsylvania,85,Mercer County,62,259,-197
6,California,42,Pennsylvania,87,Mifflin County,14,5,9
6,California,42,Pennsylvania,89,Monroe County,94,32,62
6,California,42,Pennsylvania,91,Montgomery County,923,703,220
6,California,42,Pennsylvania,95,Northampton County,348,406,-58
6,California,42,Pennsylvania,97,Northumberland County,37,14,23
6,California,42,Pennsylvania,99,Perry County,59,54,5
6,California,42,Pennsylvania,101,Philadelphia County,3102,1552,1550
6,California,42,Pennsylvania,103,Pike County,15,9,6
6,California,42,Pennsylvania,107,Schuylkill County,182,57,125
6,California,42,Pennsylvania,109,Snyder County,0,12,-12
6,California,42,Pennsylvania,111,Somerset County,0,12,-12
6,California,42,Pennsylvania,113,Sullivan County,0,8,-8
6,California,42,Pennsylvania,115,Susquehanna County,28,19,9
6,California,42,Pennsylvania,117,Tioga County,0,10,-10
6,California,42,Pennsylvania,119,Union County,39,134,-95
6,California,42,Pennsylvania,125,Washington County,26,167,-141
6,California,42,Pennsylvania,127,Wayne County,78,7,71
6,California,42,Pennsylvania,129,Westmoreland County,152,84,68
6,California,42,Pennsylvania,131,Wyoming County,0,24,-24
6,California,42,Pennsylvania,133,York County,317,101,216
6,California,44,Rhode Island,1,Bristol County,114,19,95
6,California,44,Rhode Island,3,Kent County,320,199,121
6,California,44,Rhode Island,5,Newport County,341,623,-282
6,California,44,Rhode Island,7,Providence County,722,985,-263
6,California,44,Rhode Island,9,Washington County,294,63,231
6,California,45,South Carolina,3,Aiken County,40,119,-79
6,California,45,South Carolina,7,Anderson County,91,211,-120
6,California,45,South Carolina,11,Barnwell County,10,0,10
6,California,45,South Carolina,13,Beaufort County,2216,827,1389
6,California,45,South Carolina,15,Berkeley County,461,574,-113
6,California,45,South Carolina,19,Charleston County,510,391,119
6,California,45,South Carolina,21,Cherokee County,9,0,9
6,California,45,South Carolina,23,Chester County,0,34,-34
6,California,45,South Carolina,25,Chesterfield County,13,5,8
6,California,45,South Carolina,27,Clarendon County,0,8,-8
6,California,45,South Carolina,29,Colleton County,0,19,-19
6,California,45,South Carolina,35,Dorchester County,112,266,-154
6,California,45,South Carolina,37,Edgefield County,0,31,-31
6,California,45,South Carolina,41,Florence County,134,68,66
6,California,45,South Carolina,43,Georgetown County,24,13,11
6,California,45,South Carolina,45,Greenville County,466,462,4
6,California,45,South Carolina,47,Greenwood County,113,68,45
6,California,45,South Carolina,49,Hampton County,0,27,-27
6,California,45,South Carolina,51,Horry County,291,150,141
6,California,45,South Carolina,53,Jasper County,0,42,-42
6,California,45,South Carolina,55,Kershaw County,0,35,-35
6,California,45,South Carolina,63,Lexington County,151,172,-21
6,California,45,South Carolina,65,McCormick County,0,1,-1
6,California,45,South Carolina,67,Marion County,0,13,-13
6,California,45,South Carolina,69,Marlboro County,59,24,35
6,California,45,South Carolina,71,Newberry County,9,0,9
6,California,45,South Carolina,73,Oconee County,37,41,-4
6,California,45,South Carolina,75,Orangeburg County,0,16,-16
6,California,45,South Carolina,77,Pickens County,165,156,9
6,California,45,South Carolina,79,Richland County,510,1858,-1348
6,California,45,South Carolina,81,Saluda County,0,64,-64
6,California,45,South Carolina,83,Spartanburg County,436,239,197
6,California,45,South Carolina,85,Sumter County,37,124,-87
6,California,45,South Carolina,91,York County,293,560,-267
6,California,46,South Dakota,5,Beadle County,13,0,13
6,California,46,South Dakota,7,Bennett County,7,0,7
6,California,46,South Dakota,9,Bon Homme County,0,28,-28
6,California,46,South Dakota,11,Brookings County,0,98,-98
6,California,46,South Dakota,13,Brown County,0,70,-70
6,California,46,South Dakota,15,Brule County,0,6,-6
6,California,46,South Dakota,23,Charles Mix County,0,10,-10
6,California,46,South Dakota,27,Clay County,16,15,1
6,California,46,South Dakota,29,Codington County,0,115,-115
6,California,46,South Dakota,33,Custer County,0,27,-27
6,California,46,South Dakota,35,Davison County,0,14,-14
6,California,46,South Dakota,37,Day County,0,11,-11
6,California,46,South Dakota,41,Dewey County,35,0,35
6,California,46,South Dakota,45,Edmunds County,0,6,-6
6,California,46,South Dakota,47,Fall River County,0,20,-20
6,California,46,South Dakota,51,Grant County,0,2,-2
6,California,46,South Dakota,53,Gregory County,0,3,-3
6,California,46,South Dakota,65,Hughes County,22,5,17
6,California,46,South Dakota,67,Hutchinson County,0,6,-6
6,California,46,South Dakota,79,Lake County,0,48,-48
6,California,46,South Dakota,81,Lawrence County,112,30,82
6,California,46,South Dakota,83,Lincoln County,61,633,-572
6,California,46,South Dakota,91,Marshall County,0,35,-35
6,California,46,South Dakota,93,Meade County,39,434,-395
6,California,46,South Dakota,97,Miner County,0,17,-17
6,California,46,South Dakota,99,Minnehaha County,438,149,289
6,California,46,South Dakota,101,Moody County,0,60,-60
6,California,46,South Dakota,102,Oglala Lakota County,18,28,-10
6,California,46,South Dakota,103,Pennington County,463,374,89
6,California,46,South Dakota,105,Perkins County,0,5,-5
6,California,46,South Dakota,109,Roberts County,0,12,-12
6,California,46,South Dakota,115,Spink County,0,65,-65
6,California,46,South Dakota,123,Tripp County,0,72,-72
6,California,46,South Dakota,125,Turner County,0,4,-4
6,California,46,South Dakota,127,Union County,0,13,-13
6,California,46,South Dakota,129,Walworth County,0,29,-29
6,California,46,South Dakota,135,Yankton County,23,59,-36
6,California,47,Tennessee,1,Anderson County,0,14,-14
6,California,47,Tennessee,3,Bedford County,3,59,-56
6,California,47,Tennessee,5,Benton County,0,40,-40
6,California,47,Tennessee,9,Blount County,30,124,-94
6,California,47,Tennessee,11,Bradley County,94,103,-9
6,California,47,Tennessee,17,Carroll County,0,31,-31
6,California,47,Tennessee,19,Carter County,27,36,-9
6,California,47,Tennessee,21,Cheatham County,0,20,-20
6,California,47,Tennessee,23,Chester County,19,0,19
6,California,47,Tennessee,25,Claiborne County,0,9,-9
6,California,47,Tennessee,31,Coffee County,17,10,7
6,California,47,Tennessee,33,Crockett County,0,2,-2
6,California,47,Tennessee,35,Cumberland County,20,25,-5
6,California,47,Tennessee,37,Davidson County,1281,1938,-657
6,California,47,Tennessee,41,DeKalb County,0,32,-32
6,California,47,Tennessee,43,Dickson County,10,252,-242
6,California,47,Tennessee,47,Fayette County,5,0,5
6,California,47,Tennessee,51,Franklin County,0,10,-10
6,California,47,Tennessee,53,Gibson County,0,14,-14
6,California,47,Tennessee,59,Greene County,119,1,118
6,California,47,Tennessee,61,Grundy County,0,35,-35
6,California,47,Tennessee,63,Hamblen County,0,57,-57
6,California,47,Tennessee,65,Hamilton County,303,781,-478
6,California,47,Tennessee,69,Hardeman County,0,17,-17
6,California,47,Tennessee,71,Hardin County,55,27,28
6,California,47,Tennessee,73,Hawkins County,27,0,27
6,California,47,Tennessee,77,Henderson County,5,4,1
6,California,47,Tennessee,79,Henry County,0,1,-1
6,California,47,Tennessee,81,Hickman County,32,13,19
6,California,47,Tennessee,85,Humphreys County,0,5,-5
6,California,47,Tennessee,89,Jefferson County,8,0,8
6,California,47,Tennessee,91,Johnson County,0,17,-17
6,California,47,Tennessee,93,Knox County,464,391,73
6,California,47,Tennessee,95,Lake County,18,0,18
6,California,47,Tennessee,97,Lauderdale County,0,19,-19
6,California,47,Tennessee,99,Lawrence County,0,16,-16
6,California,47,Tennessee,103,Lincoln County,0,28,-28
6,California,47,Tennessee,105,Loudon County,0,40,-40
6,California,47,Tennessee,107,McMinn County,23,9,14
6,California,47,Tennessee,109,McNairy County,27,21,6
6,California,47,Tennessee,113,Madison County,12,13,-1
6,California,47,Tennessee,117,Marshall County,28,0,28
6,California,47,Tennessee,119,Maury County,20,71,-51
6,California,47,Tennessee,123,Monroe County,0,101,-101
6,California,47,Tennessee,125,Montgomery County,829,547,282
6,California,47,Tennessee,127,Moore County,0,1,-1
6,California,47,Tennessee,131,Obion County,159,95,64
6,California,47,Tennessee,141,Putnam County,72,66,6
6,California,47,Tennessee,143,Rhea County,9,8,1
6,California,47,Tennessee,145,Roane County,11,20,-9
6,California,47,Tennessee,147,Robertson County,52,20,32
6,California,47,Tennessee,149,Rutherford County,315,768,-453
6,California,47,Tennessee,155,Sevier County,43,2,41
6,California,47,Tennessee,157,Shelby County,1107,1290,-183
6,California,47,Tennessee,159,Smith County,0,21,-21
6,California,47,Tennessee,161,Stewart County,43,51,-8
6,California,47,Tennessee,163,Sullivan County,89,108,-19
6,California,47,Tennessee,165,Sumner County,267,423,-156
6,California,47,Tennessee,167,Tipton County,66,97,-31
6,California,47,Tennessee,177,Warren County,0,32,-32
6,California,47,Tennessee,179,Washington County,0,27,-27
6,California,47,Tennessee,183,Weakley County,0,27,-27
6,California,47,Tennessee,185,White County,0,2,-2
6,California,47,Tennessee,187,Williamson County,551,1007,-456
6,California,47,Tennessee,189,Wilson County,85,43,42
6,California,48,Texas,1,Anderson County,0,5,-5
6,California,48,Texas,5,Angelina County,32,121,-89
6,California,48,Texas,7,Aransas County,0,74,-74
6,California,48,Texas,13,Atascosa County,25,15,10
6,California,48,Texas,19,Bandera County,0,197,-197
6,California,48,Texas,21,Bastrop County,12,84,-72
6,California,48,Texas,25,Bee County,12,106,-94
6,California,48,Texas,27,Bell County,1157,998,159
6,California,48,Texas,29,Bexar County,2650,5088,-2438
6,California,48,Texas,31,Blanco County,0,27,-27
6,California,48,Texas,35,Bosque County,27,10,17
6,California,48,Texas,37,Bowie County,128,165,-37
6,California,48,Texas,39,Brazoria County,351,571,-220
6,California,48,Texas,41,Brazos County,467,675,-208
6,California,48,Texas,43,Brewster County,15,37,-22
6,California,48,Texas,47,Brooks County,20,8,12
6,California,48,Texas,49,Brown County,37,28,9
6,California,48,Texas,51,Burleson County,0,5,-5
6,California,48,Texas,53,Burnet County,58,51,7
6,California,48,Texas,55,Caldwell County,15,42,-27
6,California,48,Texas,57,Calhoun County,0,14,-14
6,California,48,Texas,61,Cameron County,261,349,-88
6,California,48,Texas,63,Camp County,18,6,12
6,California,48,Texas,65,Carson County,0,11,-11
6,California,48,Texas,67,Cass County,0,4,-4
6,California,48,Texas,69,Castro County,0,9,-9
6,California,48,Texas,71,Chambers County,11,0,11
6,California,48,Texas,75,Childress County,0,3,-3
6,California,48,Texas,77,Clay County,0,6,-6
6,California,48,Texas,81,Coke County,46,0,46
6,California,48,Texas,85,Collin County,1885,3789,-1904
6,California,48,Texas,89,Colorado County,0,32,-32
6,California,48,Texas,91,Comal County,122,342,-220
6,California,48,Texas,93,Comanche County,12,0,12
6,California,48,Texas,95,Concho County,0,25,-25
6,California,48,Texas,97,Cooke County,8,7,1
6,California,48,Texas,99,Coryell County,105,745,-640
6,California,48,Texas,111,Dallam County,4,0,4
6,California,48,Texas,113,Dallas County,3967,7585,-3618
6,California,48,Texas,115,Dawson County,25,126,-101
6,California,48,Texas,117,Deaf Smith County,109,23,86
6,California,48,Texas,121,Denton County,1252,3001,-1749
6,California,48,Texas,127,Dimmit County,20,0,20
6,California,48,Texas,129,Donley County,0,9,-9
6,California,48,Texas,133,Eastland County,0,10,-10
6,California,48,Texas,135,Ector County,48,298,-250
6,California,48,Texas,139,Ellis County,55,143,-88
6,California,48,Texas,141,El Paso County,2317,2052,265
6,California,48,Texas,143,Erath County,46,43,3
6,California,48,Texas,149,Fayette County,11,0,11
6,California,48,Texas,151,Fisher County,0,25,-25
6,California,48,Texas,155,Foard County,6,0,6
6,California,48,Texas,157,Fort Bend County,1441,1727,-286
6,California,48,Texas,159,Franklin County,9,46,-37
6,California,48,Texas,161,Freestone County,0,17,-17
6,California,48,Texas,165,Gaines County,0,20,-20
6,California,48,Texas,167,Galveston County,260,107,153
6,California,48,Texas,169,Garza County,0,46,-46
6,California,48,Texas,171,Gillespie County,10,8,2
6,California,48,Texas,175,Goliad County,20,4,16
6,California,48,Texas,179,Gray County,0,9,-9
6,California,48,Texas,181,Grayson County,23,267,-244
6,California,48,Texas,183,Gregg County,89,167,-78
6,California,48,Texas,185,Grimes County,28,14,14
6,California,48,Texas,187,Guadalupe County,199,325,-126
6,California,48,Texas,189,Hale County,0,9,-9
6,California,48,Texas,195,Hansford County,0,104,-104
6,California,48,Texas,199,Hardin County,16,58,-42
6,California,48,Texas,201,Harris County,6921,8809,-1888
6,California,48,Texas,203,Harrison County,65,41,24
6,California,48,Texas,207,Haskell County,0,13,-13
6,California,48,Texas,209,Hays County,182,216,-34
6,California,48,Texas,211,Hemphill County,0,98,-98
6,California,48,Texas,213,Henderson County,42,237,-195
6,California,48,Texas,215,Hidalgo County,395,396,-1
6,California,48,Texas,217,Hill County,0,22,-22
6,California,48,Texas,221,Hood County,25,38,-13
6,California,48,Texas,223,Hopkins County,17,62,-45
6,California,48,Texas,225,Houston County,37,0,37
6,California,48,Texas,227,Howard County,75,137,-62
6,California,48,Texas,229,Hudspeth County,3,13,-10
6,California,48,Texas,231,Hunt County,32,31,1
6,California,48,Texas,233,Hutchinson County,29,97,-68
6,California,48,Texas,241,Jasper County,0,18,-18
6,California,48,Texas,243,Jeff Davis County,0,8,-8
6,California,48,Texas,245,Jefferson County,114,345,-231
6,California,48,Texas,249,Jim Wells County,1,0,1
6,California,48,Texas,251,Johnson County,182,137,45
6,California,48,Texas,253,Jones County,0,10,-10
6,California,48,Texas,255,Karnes County,31,0,31
6,California,48,Texas,257,Kaufman County,100,277,-177
6,California,48,Texas,259,Kendall County,58,569,-511
6,California,48,Texas,265,Kerr County,12,126,-114
6,California,48,Texas,271,Kinney County,0,17,-17
6,California,48,Texas,273,Kleberg County,317,0,317
6,California,48,Texas,277,Lamar County,5,32,-27
6,California,48,Texas,279,Lamb County,0,23,-23
6,California,48,Texas,281,Lampasas County,0,10,-10
6,California,48,Texas,285,Lavaca County,0,2,-2
6,California,48,Texas,287,Lee County,0,10,-10
6,California,48,Texas,289,Leon County,37,0,37
6,California,48,Texas,291,Liberty County,0,13,-13
6,California,48,Texas,293,Limestone County,35,0,35
6,California,48,Texas,297,Live Oak County,0,38,-38
6,California,48,Texas,299,Llano County,0,4,-4
6,California,48,Texas,303,Lubbock County,447,770,-323
6,California,48,Texas,309,McLennan County,389,557,-168
6,California,48,Texas,313,Madison County,12,0,12
6,California,48,Texas,315,Marion County,87,19,68
6,California,48,Texas,321,Matagorda County,28,36,-8
6,California,48,Texas,323,Maverick County,61,26,35
6,California,48,Texas,325,Medina County,7,77,-70
6,California,48,Texas,329,Midland County,126,438,-312
6,California,48,Texas,335,Mitchell County,152,0,152
6,California,48,Texas,337,Montague County,29,1,28
6,California,48,Texas,339,Montgomery County,538,1486,-948
6,California,48,Texas,341,Moore County,0,44,-44
6,California,48,Texas,343,Morris County,0,8,-8
6,California,48,Texas,347,Nacogdoches County,137,263,-126
6,California,48,Texas,349,Navarro County,55,84,-29
6,California,48,Texas,353,Nolan County,27,0,27
6,California,48,Texas,355,Nueces County,652,1064,-412
6,California,48,Texas,357,Ochiltree County,0,1,-1
6,California,48,Texas,361,Orange County,90,44,46
6,California,48,Texas,365,Panola County,0,2,-2
6,California,48,Texas,367,Parker County,65,413,-348
6,California,48,Texas,371,Pecos County,16,0,16
6,California,48,Texas,373,Polk County,76,37,39
6,California,48,Texas,375,Potter County,125,83,42
6,California,48,Texas,377,Presidio County,0,1,-1
6,California,48,Texas,379,Rains County,0,3,-3
6,California,48,Texas,381,Randall County,227,410,-183
6,California,48,Texas,389,Reeves County,12,75,-63
6,California,48,Texas,395,Robertson County,12,9,3
6,California,48,Texas,397,Rockwall County,68,82,-14
6,California,48,Texas,399,Runnels County,0,9,-9
6,California,48,Texas,401,Rusk County,43,35,8
6,California,48,Texas,403,Sabine County,0,44,-44
6,California,48,Texas,409,San Patricio County,162,45,117
6,California,48,Texas,411,San Saba County,0,25,-25
6,California,48,Texas,419,Shelby County,0,44,-44
6,California,48,Texas,421,Sherman County,0,5,-5
6,California,48,Texas,423,Smith County,113,455,-342
6,California,48,Texas,425,Somervell County,0,23,-23
6,California,48,Texas,427,Starr County,44,63,-19
6,California,48,Texas,437,Swisher County,0,12,-12
6,California,48,Texas,439,Tarrant County,3371,6186,-2815
6,California,48,Texas,441,Taylor County,154,254,-100
6,California,48,Texas,447,Throckmorton County,0,5,-5
6,California,48,Texas,449,Titus County,0,64,-64
6,California,48,Texas,451,Tom Green County,158,1074,-916
6,California,48,Texas,453,Travis County,3639,5190,-1551
6,California,48,Texas,455,Trinity County,0,34,-34
6,California,48,Texas,457,Tyler County,0,10,-10
6,California,48,Texas,459,Upshur County,0,26,-26
6,California,48,Texas,461,Upton County,0,15,-15
6,California,48,Texas,463,Uvalde County,0,373,-373
6,California,48,Texas,465,Val Verde County,45,367,-322
6,California,48,Texas,467,Van Zandt County,16,20,-4
6,California,48,Texas,469,Victoria County,32,46,-14
6,California,48,Texas,471,Walker County,44,99,-55
6,California,48,Texas,473,Waller County,0,31,-31
6,California,48,Texas,477,Washington County,3,18,-15
6,California,48,Texas,479,Webb County,119,183,-64
6,California,48,Texas,483,Wheeler County,0,47,-47
6,California,48,Texas,485,Wichita County,162,911,-749
6,California,48,Texas,487,Wilbarger County,0,8,-8
6,California,48,Texas,489,Willacy County,23,10,13
6,California,48,Texas,491,Williamson County,691,2693,-2002
6,California,48,Texas,497,Wise County,3,54,-51
6,California,48,Texas,499,Wood County,35,140,-105
6,California,48,Texas,503,Young County,0,3,-3
6,California,48,Texas,507,Zavala County,0,4,-4
6,California,49,Utah,1,Beaver County,40,46,-6
6,California,49,Utah,3,Box Elder County,48,393,-345
6,California,49,Utah,5,Cache County,163,487,-324
6,California,49,Utah,7,Carbon County,29,25,4
6,California,49,Utah,11,Davis County,910,1802,-892
6,California,49,Utah,13,Duchesne County,123,31,92
6,California,49,Utah,15,Emery County,0,29,-29
6,California,49,Utah,17,Garfield County,20,28,-8
6,California,49,Utah,19,Grand County,0,21,-21
6,California,49,Utah,21,Iron County,168,932,-764
6,California,49,Utah,23,Juab County,21,0,21
6,California,49,Utah,25,Kane County,65,27,38
6,California,49,Utah,27,Millard County,0,132,-132
6,California,49,Utah,29,Morgan County,14,8,6
6,California,49,Utah,31,Piute County,0,19,-19
6,California,49,Utah,35,Salt Lake County,4294,5921,-1627
6,California,49,Utah,37,San Juan County,12,17,-5
6,California,49,Utah,39,Sanpete County,110,183,-73
6,California,49,Utah,41,Sevier County,22,141,-119
6,California,49,Utah,43,Summit County,252,201,51
6,California,49,Utah,45,Tooele County,84,131,-47
6,California,49,Utah,47,Uintah County,253,63,190
6,California,49,Utah,49,Utah County,3065,4155,-1090
6,California,49,Utah,51,Wasatch County,51,321,-270
6,California,49,Utah,53,Washington County,394,1363,-969
6,California,49,Utah,55,Wayne County,0,7,-7
6,California,49,Utah,57,Weber County,995,793,202
6,California,5,Arkansas,3,Ashley County,14,6,8
6,California,5,Arkansas,5,Baxter County,0,95,-95
6,California,5,Arkansas,7,Benton County,530,649,-119
6,California,5,Arkansas,9,Boone County,0,40,-40
6,California,5,Arkansas,15,Carroll County,14,15,-1
6,California,5,Arkansas,17,Chicot County,10,0,10
6,California,5,Arkansas,19,Clark County,0,13,-13
6,California,5,Arkansas,21,Clay County,7,0,7
6,California,5,Arkansas,23,Cleburne County,18,51,-33
6,California,5,Arkansas,27,Columbia County,0,48,-48
6,California,5,Arkansas,29,Conway County,10,1,9
6,California,5,Arkansas,31,Craighead County,53,13,40
6,California,5,Arkansas,33,Crawford County,221,169,52
6,California,5,Arkansas,35,Crittenden County,2,30,-28
6,California,5,Arkansas,41,Desha County,0,14,-14
6,California,5,Arkansas,43,Drew County,0,22,-22
6,California,5,Arkansas,45,Faulkner County,63,66,-3
6,California,5,Arkansas,47,Franklin County,0,5,-5
6,California,5,Arkansas,49,Fulton County,0,54,-54
6,California,5,Arkansas,51,Garland County,78,386,-308
6,California,5,Arkansas,53,Grant County,92,12,80
6,California,5,Arkansas,55,Greene County,15,2,13
6,California,5,Arkansas,57,Hempstead County,0,5,-5
6,California,5,Arkansas,59,Hot Spring County,0,11,-11
6,California,5,Arkansas,61,Howard County,0,2,-2
6,California,5,Arkansas,63,Independence County,32,92,-60
6,California,5,Arkansas,65,Izard County,0,60,-60
6,California,5,Arkansas,67,Jackson County,0,20,-20
6,California,5,Arkansas,69,Jefferson County,177,166,11
6,California,5,Arkansas,71,Johnson County,15,26,-11
6,California,5,Arkansas,75,Lawrence County,0,55,-55
6,California,5,Arkansas,77,Lee County,17,2,15
6,California,5,Arkansas,83,Logan County,0,43,-43
6,California,5,Arkansas,85,Lonoke County,22,170,-148
6,California,5,Arkansas,87,Madison County,0,7,-7
6,California,5,Arkansas,89,Marion County,0,9,-9
6,California,5,Arkansas,91,Miller County,8,3,5
6,California,5,Arkansas,93,Mississippi County,39,25,14
6,California,5,Arkansas,95,Monroe County,0,12,-12
6,California,5,Arkansas,97,Montgomery County,17,18,-1
6,California,5,Arkansas,99,Nevada County,53,1,52
6,California,5,Arkansas,101,Newton County,0,18,-18
6,California,5,Arkansas,103,Ouachita County,0,45,-45
6,California,5,Arkansas,107,Phillips County,0,11,-11
6,California,5,Arkansas,109,Pike County,0,13,-13
6,California,5,Arkansas,113,Polk County,0,105,-105
6,California,5,Arkansas,115,Pope County,49,165,-116
6,California,5,Arkansas,117,Prairie County,97,5,92
6,California,5,Arkansas,119,Pulaski County,873,265,608
6,California,5,Arkansas,123,St. Francis County,45,0,45
6,California,5,Arkansas,125,Saline County,94,46,48
6,California,5,Arkansas,127,Scott County,0,78,-78
6,California,5,Arkansas,129,Searcy County,0,10,-10
6,California,5,Arkansas,131,Sebastian County,155,349,-194
6,California,5,Arkansas,135,Sharp County,31,35,-4
6,California,5,Arkansas,137,Stone County,26,0,26
6,California,5,Arkansas,139,Union County,0,132,-132
6,California,5,Arkansas,141,Van Buren County,0,8,-8
6,California,5,Arkansas,143,Washington County,244,1014,-770
6,California,5,Arkansas,145,White County,60,64,-4
6,California,5,Arkansas,147,Woodruff County,0,13,-13
6,California,5,Arkansas,149,Yell County,0,13,-13
6,California,50,Vermont,1,Addison County,104,140,-36
6,California,50,Vermont,3,Bennington County,63,99,-36
6,California,50,Vermont,5,Caledonia County,0,6,-6
6,California,50,Vermont,7,Chittenden County,266,374,-108
6,California,50,Vermont,9,Essex County,32,22,10
6,California,50,Vermont,11,Franklin County,0,10,-10
6,California,50,Vermont,13,Grand Isle County,33,0,33
6,California,50,Vermont,15,Lamoille County,5,105,-100
6,California,50,Vermont,17,Orange County,0,38,-38
6,California,50,Vermont,19,Orleans County,50,16,34
6,California,50,Vermont,21,Rutland County,51,68,-17
6,California,50,Vermont,23,Washington County,80,64,16
6,California,50,Vermont,25,Windham County,0,31,-31
6,California,50,Vermont,27,Windsor County,213,38,175
6,California,51,Virginia,1,Accomack County,74,31,43
6,California,51,Virginia,3,Albemarle County,172,200,-28
6,California,51,Virginia,5,Alleghany County,0,1,-1
6,California,51,Virginia,13,Arlington County,1239,1069,170
6,California,51,Virginia,15,Augusta County,23,0,23
6,California,51,Virginia,19,Bedford County,25,34,-9
6,California,51,Virginia,31,Campbell County,0,15,-15
